month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
4,17,8,29,2,2,4,1,43,2,1,8,4,3,0
7,21,1,29,4,3,1,1,38,1,1,4,1,0,0
4,4,1,29,4,2,6,1,28,2,1,1,1,4,0
4,4,15,29,4,9,5,1,43,1,2,14,3,4,0
7,13,8,29,4,14,5,1,33,2,3,7,4,6,1
4,5,15,29,1,3,2,2,38,2,1,17,3,5,1
6,24,3,29,1,2,6,1,62,1,1,3,1,1,0
8,12,3,29,4,2,6,2,38,1,1,3,3,1,0
4,6,2,29,4,3,1,1,28,2,1,8,1,6,1
4,8,16,29,4,3,1,1,28,2,1,17,5,1,0
7,22,12,29,3,14,6,1,43,1,2,29,5,1,0
4,18,8,29,1,4,2,2,38,2,3,9,4,4,0
7,18,12,29,4,3,1,1,28,2,1,19,5,4,0
6,4,5,29,3,13,3,1,48,1,1,17,4,2,0
5,25,11,46,4,7,6,1,33,2,1,9,2,6,1
4,28,6,29,2,9,4,1,38,2,2,24,3,0,0
7,14,1,29,4,3,1,1,38,1,1,5,1,0,0
4,1,11,29,2,6,5,1,38,2,2,8,2,1,0
5,24,3,29,3,14,1,1,57,1,2,4,4,5,1
7,16,3,29,1,1,6,1,33,2,1,6,3,2,0
6,23,3,29,3,9,5,1,48,1,1,2,1,0,0
8,10,6,29,3,11,2,1,48,1,1,72,5,6,1
4,17,2,9,2,2,4,1,67,1,1,4,3,3,0
5,28,11,29,2,2,3,1,57,1,2,11,3,2,0
6,8,3,29,1,2,3,1,38,2,2,3,2,6,1
7,1,13,29,2,7,2,1,38,2,2,15,4,1,0
4,10,85,29,3,11,2,1,48,1,1,71,3,3,0
7,15,1,29,1,2,4,1,38,2,1,1,1,1,0
4,14,4,29,2,11,2,1,57,1,2,4,2,0,0
5,28,8,29,2,10,2,1,52,1,1,16,5,2,0
6,9,9,29,2,7,2,1,38,2,2,11,2,0,0
5,28,13,29,3,6,1,2,23,2,1,13,3,2,0
6,24,3,29,1,1,6,1,33,2,1,21,5,1,0
5,31,4,24,1,3,4,1,38,2,1,29,4,5,1
5,29,1,29,4,3,2,1,23,2,1,5,4,3,0
6,24,32,9,3,14,5,1,48,1,2,26,4,1,0
8,10,8,29,4,4,4,1,33,2,1,29,4,6,1
6,18,2,29,4,4,3,2,23,2,1,2,1,2,0
7,23,9,29,2,10,2,1,52,1,1,8,3,2,0
4,19,57,29,4,6,2,2,28,2,3,48,4,5,1
5,4,17,41,4,2,3,2,43,1,2,25,4,6,1
6,4,1,9,1,3,1,1,72,1,1,17,2,2,0
4,5,6,29,4,9,5,1,43,1,2,20,4,5,1
4,14,3,29,3,9,6,1,48,1,1,3,5,0,0
7,10,15,29,1,3,3,1,82,1,1,28,3,3,0
6,30,1,29,3,13,1,1,48,1,4,9,5,0,0
5,27,17,29,4,12,3,2,33,2,4,13,4,1,0
8,8,8,29,2,10,2,1,52,1,1,8,1,4,0
5,10,6,29,2,6,3,1,38,2,2,8,3,5,1
5,14,6,29,1,6,5,2,62,1,2,10,3,2,0
4,17,23,29,4,4,3,2,28,2,1,27,5,3,0
7,2,7,29,4,9,5,1,43,1,2,14,5,2,0
7,24,17,29,4,9,5,1,38,1,4,34,4,3,0
5,18,16,29,3,4,5,2,26,2,3,25,5,6,1
5,19,17,29,4,2,1,1,48,1,2,40,4,0,0
4,6,3,29,2,13,3,1,57,1,2,2,2,6,1
5,25,21,29,4,4,5,2,38,1,1,37,1,6,1
4,22,14,46,4,7,6,1,33,2,1,27,4,1,0
7,11,2,29,3,14,6,1,48,1,1,12,4,4,0
7,16,1,29,2,9,5,1,57,1,2,10,2,2,0
6,10,10,29,3,14,4,1,43,1,1,7,1,1,0
8,6,103,29,4,2,3,1,28,2,1,136,4,2,0
5,16,6,29,1,3,4,1,62,1,1,12,1,4,0
6,9,11,9,1,3,1,1,72,1,1,35,3,0,0
8,7,8,29,4,14,2,2,48,1,5,6,5,3,0
4,11,11,29,2,1,3,1,48,2,1,8,5,4,0
7,3,15,9,3,4,5,2,26,2,3,11,3,3,0
6,17,28,29,4,7,6,1,33,2,1,27,4,1,0
5,17,13,29,4,7,1,1,33,2,5,15,5,5,1
7,17,6,46,1,2,6,1,62,1,1,6,1,3,0
8,5,2,29,3,4,2,1,48,1,1,11,1,1,0
7,6,27,29,1,2,4,1,60,1,2,39,4,6,1
4,21,11,29,3,11,2,1,48,1,1,9,2,0,0
5,4,1,29,4,2,1,1,48,1,1,6,3,6,1
4,30,1,29,4,2,6,2,33,2,4,4,4,2,0
4,12,1,29,1,1,6,1,33,2,1,2,1,5,1
6,28,2,29,1,3,1,1,43,2,1,32,5,5,1
5,25,3,29,2,3,1,2,57,1,1,2,1,6,1
8,1,13,29,4,6,2,2,28,2,2,18,3,4,0
5,13,2,9,1,3,2,1,43,2,1,3,1,1,0
6,24,2,29,2,11,2,1,57,1,2,3,2,1,0
6,16,12,9,1,3,4,1,62,1,1,12,2,0,0
5,16,4,29,1,3,2,1,43,2,1,23,3,4,0
4,12,5,29,4,12,3,2,33,2,4,8,5,5,1
5,4,41,29,2,6,5,1,38,2,2,35,4,6,1
5,20,1,29,1,6,4,1,38,2,2,2,3,1,0
6,19,5,29,4,4,2,1,38,1,1,4,1,3,0
4,15,3,29,4,2,3,1,28,2,1,2,1,1,0
5,1,4,29,2,12,5,2,62,1,1,6,1,3,0
5,10,3,29,3,13,6,1,28,2,1,21,4,5,1
4,17,20,29,1,1,1,1,62,1,2,23,3,3,0
8,2,10,29,4,3,1,1,38,1,1,23,4,5,1
7,20,1,29,1,3,2,1,43,2,1,2,1,6,1
4,19,4,9,2,9,4,1,57,1,2,6,2,5,1
4,1,1,9,1,3,1,1,72,1,1,5,2,1,0
6,14,10,29,2,6,3,1,38,2,2,14,4,5,1
5,18,10,29,3,6,5,1,33,2,1,25,5,6,1
5,13,3,9,2,4,1,1,57,1,1,6,4,1,0
5,14,16,29,4,9,5,1,43,1,2,12,2,2,0
7,11,43,29,4,7,6,1,33,2,1,46,4,4,0
6,6,2,9,3,9,6,1,50,1,2,8,4,4,0
4,14,9,29,2,6,5,1,38,2,2,12,3,0,0
5,7,12,29,3,6,4,1,28,2,3,25,3,2,0
7,14,1,29,3,12,1,1,48,1,2,1,2,0,0
5,4,25,41,2,10,2,1,52,1,1,25,4,6,1
7,29,1,29,4,2,2,1,43,1,1,13,3,1,0
8,12,2,29,2,13,1,1,38,2,2,4,3,1,0
4,6,15,29,4,2,5,2,38,1,1,36,3,6,1
5,11,9,29,1,2,4,1,60,1,2,15,3,6,1
4,3,4,29,3,11,2,1,48,1,1,3,4,3,0
7,6,2,29,4,4,5,2,38,1,1,7,3,6,1
4,10,1,29,3,14,1,1,57,1,2,2,2,3,0
4,7,19,29,1,1,5,1,38,2,2,18,4,0,0
8,11,1,29,4,2,6,1,28,2,1,2,3,0,0
4,2,15,9,3,4,5,2,26,2,3,11,3,2,0
7,28,16,29,4,4,2,1,38,1,1,29,1,0,0
6,10,23,29,4,1,3,2,28,2,4,22,4,1,0
7,9,1,29,3,9,6,1,48,1,1,38,5,2,0
5,21,5,29,1,6,2,1,28,2,3,9,3,2,0
8,10,47,29,3,13,4,2,18,2,3,72,5,6,1
7,29,6,29,1,3,2,1,43,2,1,42,3,1,0
6,11,8,29,2,2,4,1,43,2,1,28,4,2,0
7,25,2,29,4,4,3,2,23,2,1,2,1,4,0
7,3,13,29,3,14,2,2,48,1,4,9,4,3,0
5,28,13,29,1,3,3,1,82,1,1,43,3,2,0
8,7,1,9,1,3,2,1,43,2,1,1,1,3,0
5,1,10,29,2,10,2,1,52,1,1,67,5,3,0
4,4,1,29,1,2,6,1,62,1,1,2,1,4,0
5,28,2,29,2,7,2,1,38,2,2,2,2,2,0
4,18,5,29,1,1,6,1,33,2,1,5,2,4,0
5,18,1,29,3,14,5,1,48,1,2,1,2,6,1
6,3,2,29,1,1,6,1,33,2,2,5,3,1,0
8,11,34,29,1,2,5,1,38,2,2,28,3,0,0
7,25,5,29,1,2,5,1,38,2,2,8,3,4,0
4,2,6,29,1,3,4,1,38,2,1,5,2,2,0
6,2,3,29,2,6,5,2,33,2,2,3,2,0,0
8,8,70,29,4,14,2,1,28,2,4,61,4,4,0
5,19,5,29,2,12,6,1,52,1,1,10,2,0,0
6,18,16,29,3,6,5,1,20,2,3,13,3,2,0
4,2,3,29,1,1,6,1,33,2,1,6,3,2,0
4,4,1,29,4,7,6,1,33,2,1,5,2,4,0
6,22,4,46,2,12,1,1,67,1,2,5,2,6,1
6,4,10,29,4,14,4,1,28,2,3,13,4,2,0
4,28,10,9,3,9,6,1,50,1,2,43,3,0,0
4,18,2,29,4,3,1,1,38,1,1,12,4,4,0
7,24,1,9,1,3,2,1,43,2,1,8,4,3,0
4,28,7,29,2,2,4,1,62,1,2,11,3,0,0
4,5,13,29,2,11,2,1,57,1,2,37,4,5,1
6,14,3,29,3,6,3,2,28,2,3,5,3,5,1
6,14,3,29,4,6,3,2,33,2,2,12,4,5,1
5,30,1,29,1,1,5,1,28,2,1,3,1,4,0
8,4,2,29,1,2,4,1,38,2,1,4,1,0,0
6,11,16,9,3,14,3,1,28,2,2,22,4,2,0
5,4,7,29,2,2,4,1,38,2,1,5,2,6,1
4,18,1,29,2,1,3,1,48,2,1,12,1,4,0
5,6,6,29,1,4,6,1,38,2,1,26,3,1,0
5,20,2,29,4,2,5,2,38,1,1,12,5,1,0
5,7,1,29,4,11,3,2,28,2,3,7,3,2,0
4,25,1,29,2,6,5,1,38,2,2,3,3,4,0
4,29,5,29,4,6,3,2,33,2,2,3,3,1,0
7,22,6,29,1,1,6,1,33,2,2,21,4,1,0
8,11,9,29,4,3,1,1,38,1,1,8,5,0,0
7,13,2,29,1,3,1,1,43,2,1,3,1,6,1
5,10,3,29,1,4,2,1,43,2,3,18,3,5,1
8,3,11,29,4,11,1,2,33,2,5,13,5,6,1
4,10,18,29,3,14,6,1,38,2,3,25,4,3,0
4,9,8,29,1,2,4,1,38,2,1,17,1,2,0
7,15,11,29,3,11,2,1,48,1,1,11,1,1,0
8,1,3,29,2,10,2,1,52,1,1,4,4,4,0
8,10,8,9,1,4,2,1,62,1,2,11,3,6,1
7,23,4,10,2,2,2,1,52,1,1,6,3,2,0
6,14,1,29,3,9,6,1,48,1,1,2,2,5,1
7,5,11,29,4,14,1,1,43,1,3,14,5,5,1
5,5,24,29,1,2,1,1,62,1,3,35,3,0,0
7,4,15,29,3,5,2,2,52,1,4,32,5,4,0
4,24,13,29,4,14,2,1,28,2,4,13,5,3,0
7,21,6,29,2,9,4,1,38,2,2,11,2,0,0
6,7,1,29,2,2,4,1,67,1,1,4,2,5,1
5,5,12,3,4,7,6,1,33,2,1,17,4,0,0
4,8,4,29,1,2,4,1,60,1,2,5,3,1,0
8,2,8,29,3,9,4,2,28,2,1,9,1,5,1
4,10,1,29,2,2,4,1,43,2,1,4,2,3,0
5,12,15,29,1,3,4,1,62,1,1,16,1,0,0
8,5,2,29,1,3,2,1,43,2,1,6,3,1,0
4,15,1,9,3,14,1,1,57,1,2,1,2,1,0
5,12,9,29,3,6,1,2,23,2,1,9,2,0,0
7,18,11,29,4,6,4,2,48,1,5,6,5,4,0
6,23,17,29,1,3,1,1,72,1,1,44,5,0,0
6,23,1,29,1,8,1,1,28,2,1,2,1,0,0
5,12,71,29,1,2,4,1,60,1,2,73,4,0,0
6,19,4,9,3,4,5,2,26,2,3,6,4,3,0
7,31,1,9,1,2,4,1,38,2,1,3,3,3,0
4,22,8,29,2,9,5,1,38,2,1,11,2,1,0
6,5,4,29,3,14,2,2,48,1,4,11,4,3,0
8,3,41,29,3,9,4,2,28,2,1,157,5,6,1
6,16,13,29,4,2,5,2,33,2,2,18,4,0,0
5,23,3,29,1,2,4,1,38,2,1,5,2,4,0
4,5,24,29,4,14,6,1,33,2,4,37,4,5,1
6,30,13,29,1,3,2,2,38,2,1,13,2,0,0
5,8,4,29,2,6,6,2,38,2,1,5,3,3,0
7,14,15,29,3,6,3,2,28,2,3,16,4,0,0
4,2,1,29,1,3,4,1,62,1,1,6,2,2,0
6,20,2,29,1,2,4,1,60,1,2,10,3,4,0
7,3,2,29,4,7,3,1,28,2,5,3,5,3,0
6,28,12,29,4,1,3,2,28,2,4,17,5,5,1
6,17,34,29,3,13,4,2,18,2,3,35,4,1,0
5,16,29,41,3,4,5,2,26,2,3,33,5,4,0
7,2,21,29,4,7,1,1,23,2,2,30,4,2,0
7,10,10,29,4,7,6,1,33,2,1,13,4,3,0
8,12,8,46,2,2,4,1,38,2,1,19,4,1,0
8,4,14,29,3,13,4,2,18,2,3,19,5,0,0
7,14,2,29,4,4,5,2,38,1,1,2,1,0,0
7,28,1,29,2,12,1,1,52,1,1,3,2,0,0
6,13,4,29,3,2,4,1,48,1,3,4,3,4,0
4,15,3,29,1,1,4,2,43,2,2,7,5,1,0
7,2,5,29,4,3,1,1,38,1,1,17,5,2,0
7,27,9,29,3,12,1,1,48,1,2,23,5,6,1
4,12,47,9,1,14,5,2,33,2,1,38,3,5,1
5,6,2,29,1,14,5,2,33,2,1,5,2,1,0
6,7,8,29,4,9,5,1,43,1,2,8,2,5,1
7,3,2,41,2,2,4,1,67,1,1,8,4,3,0
4,23,4,29,1,14,5,2,33,2,1,8,3,2,0
7,14,10,29,3,14,6,1,48,1,1,11,1,0,0
5,20,5,29,1,3,4,1,38,2,1,9,1,1,0
6,25,31,29,3,14,3,1,55,1,3,28,4,2,0
7,25,16,29,4,2,5,2,38,1,1,27,5,4,0
5,5,5,29,4,14,5,1,33,2,3,6,3,0,0
5,13,11,29,4,6,5,2,33,2,3,22,4,1,0
7,1,1,29,4,2,2,1,43,1,1,1,1,1,0
5,2,1,29,4,4,2,1,38,1,1,11,1,4,0
5,19,1,29,2,6,6,2,38,2,1,30,3,0,0
7,11,5,9,2,13,3,1,57,1,2,22,3,4,0
7,28,14,29,2,10,2,1,52,1,1,25,4,0,0
6,29,11,29,4,7,1,1,23,2,2,14,4,6,1
7,10,2,29,1,1,6,1,33,2,1,3,2,3,0
7,15,12,29,4,4,2,1,38,1,1,11,1,1,0
6,5,18,9,2,13,3,1,57,1,2,29,2,3,0
6,19,4,29,1,2,5,1,38,2,2,4,2,3,0
6,22,2,29,1,6,2,1,28,2,3,6,3,6,1
4,3,1,29,1,3,2,2,38,2,1,9,5,3,0
6,12,6,29,2,2,4,1,43,2,1,6,3,3,0
8,3,12,9,3,3,2,1,43,1,2,33,4,6,1
4,21,9,29,2,12,6,1,52,1,1,40,4,0,0
4,1,16,29,2,2,4,1,67,1,1,27,4,1,0
4,1,1,29,3,11,2,1,48,1,1,2,1,1,0
4,20,4,46,4,4,5,2,38,1,1,2,1,6,1
4,10,47,29,3,6,4,2,52,1,2,48,3,3,0
4,14,1,29,1,1,1,1,62,1,2,9,5,0,0
4,29,20,29,4,3,2,1,23,2,1,30,3,1,0
7,21,4,29,1,3,3,1,43,2,1,5,2,0,0
4,2,8,29,4,9,4,2,43,1,4,21,4,2,0
4,17,18,29,2,11,2,1,57,1,2,37,2,3,0
4,18,7,29,4,3,1,1,38,1,1,13,3,4,0
7,31,3,29,4,2,5,2,38,1,1,17,5,3,0
8,12,13,29,3,14,2,2,48,1,4,12,4,1,0
6,6,8,29,2,10,2,1,52,1,1,11,3,4,0
4,3,14,29,4,2,2,1,43,1,1,12,4,3,0
7,12,4,9,2,10,2,1,52,1,1,3,1,5,1
4,18,45,29,4,2,5,2,43,1,4,63,5,4,0
7,29,2,29,2,2,4,1,43,2,1,8,4,1,0
5,14,26,29,4,2,1,1,33,2,4,24,5,2,0
5,5,39,9,1,2,1,2,38,2,2,50,3,0,0
7,9,23,29,4,12,1,2,33,2,5,20,5,2,0
7,24,3,29,2,3,1,2,57,1,1,10,5,3,0
7,7,1,29,2,12,1,1,67,1,2,4,3,0,0
4,23,30,29,3,11,3,1,55,1,3,27,4,2,0
5,25,1,29,1,3,1,1,72,1,1,4,1,6,1
7,27,19,29,4,2,1,1,43,1,3,17,5,6,1
6,15,20,29,1,3,3,1,55,1,2,13,3,6,1
7,21,4,29,4,4,3,2,23,2,1,4,1,0,0
7,13,11,9,3,14,6,1,57,1,3,26,4,6,1
4,5,6,9,3,7,6,1,48,1,2,16,3,5,1
4,8,42,29,2,9,4,1,57,1,2,56,4,1,0
5,26,9,29,2,8,1,1,43,2,2,10,2,0,0
6,15,4,29,4,9,5,1,38,1,4,5,5,6,1
7,31,3,29,4,4,6,1,28,2,2,11,4,3,0
5,19,2,29,1,14,5,2,33,2,1,2,1,0,0
7,8,1,29,2,14,2,2,52,1,1,1,1,1,0
4,1,14,29,4,6,6,2,38,1,4,12,4,1,0
4,21,1,29,1,6,5,2,62,1,2,2,2,0,0
5,8,2,29,1,6,2,1,28,2,3,4,3,3,0
7,10,7,29,1,6,5,2,62,1,2,7,2,3,0
7,30,6,29,3,4,1,2,28,2,1,12,5,2,0
4,9,5,29,3,14,5,1,48,1,2,6,3,2,0
4,10,11,29,4,14,6,1,33,2,4,12,5,3,0
6,19,3,9,1,6,4,1,38,2,2,4,2,3,0
6,25,3,29,2,14,2,2,52,1,1,8,1,2,0
6,23,36,29,4,4,4,2,38,1,1,44,5,0,0
7,21,9,9,1,14,5,2,33,2,1,14,4,0,0
5,3,14,9,1,3,4,1,62,1,1,12,3,5,1
4,23,25,29,2,6,5,1,38,2,2,29,4,2,0
7,17,3,29,4,2,1,1,48,1,1,8,4,3,0
4,29,6,29,4,9,1,1,33,2,3,4,4,1,0
5,1,49,29,4,14,5,1,33,2,3,74,5,3,0
4,15,4,29,2,6,5,1,38,2,2,32,4,1,0
7,23,12,29,1,1,5,1,28,2,1,20,4,2,0
7,2,18,29,3,14,5,1,48,1,2,22,5,2,0
4,10,11,29,2,13,3,1,57,1,2,11,5,3,0
4,19,42,29,3,9,6,1,50,1,2,72,4,5,1
6,29,22,29,3,14,1,1,57,1,2,23,5,6,1
6,24,1,29,4,7,6,1,33,2,1,5,1,1,0
4,2,5,29,4,4,1,1,33,2,2,8,3,2,0
4,14,15,29,1,3,3,1,82,1,1,45,5,0,0
6,3,4,29,4,3,1,1,38,1,1,27,4,1,0
8,8,3,29,2,3,1,2,57,1,1,13,2,4,0
7,21,1,29,4,4,2,1,38,1,1,2,1,0,0
7,3,23,29,3,11,2,2,43,1,2,28,4,3,0
6,13,14,9,1,3,4,1,38,2,1,26,1,4,0
6,24,13,29,3,2,3,1,33,2,2,17,3,1,0
4,2,1,29,4,9,5,1,43,1,2,6,2,2,0
8,12,3,29,3,11,2,1,48,1,1,4,2,1,0
6,29,13,29,4,4,3,2,28,2,1,31,3,6,1
4,8,6,29,4,2,1,1,48,1,1,14,1,1,0
4,10,2,29,2,12,1,1,52,1,1,15,3,3,0
6,23,1,9,1,3,2,1,43,2,1,12,3,0,0
5,26,2,29,2,2,5,1,62,1,1,17,2,0,0
7,29,3,29,1,3,3,1,82,1,1,4,1,1,0
4,7,1,29,4,4,5,1,38,1,1,2,1,0,0
4,22,7,29,2,2,5,1,62,1,1,26,4,1,0
4,15,22,29,2,7,2,1,38,2,2,18,2,1,0
5,27,2,29,1,3,2,1,43,2,1,4,1,1,0
5,19,5,29,3,7,6,1,48,1,2,18,4,0,0
7,11,16,29,4,9,3,1,33,2,3,16,4,4,0
6,6,6,29,2,7,2,1,38,2,2,8,2,4,0
7,8,7,29,3,14,1,1,57,1,2,15,4,1,0
5,28,1,29,2,13,1,1,38,2,2,8,5,2,0
6,12,1,29,1,2,2,1,48,1,2,3,2,3,0
7,16,1,24,1,3,3,1,43,2,1,1,1,2,0
7,21,3,29,1,3,4,1,62,1,1,11,1,0,0
6,24,2,21,4,4,4,1,33,2,1,2,1,1,0
7,11,2,9,1,2,4,1,38,2,1,2,1,4,0
6,17,4,29,2,1,3,1,48,2,1,29,4,1,0
4,8,1,29,1,3,4,1,38,2,1,3,3,1,0
6,10,188,9,3,6,1,2,57,1,4,164,4,1,0
4,3,11,29,4,3,2,1,23,2,1,18,5,3,0
5,14,7,29,1,3,3,1,43,2,1,12,1,2,0
4,15,6,29,4,4,3,2,23,2,1,4,1,1,0
4,13,9,29,3,11,3,1,48,1,2,10,2,6,1
4,15,1,29,2,9,5,1,38,2,1,4,2,1,0
8,8,13,29,4,14,6,1,33,2,4,11,5,4,0
7,13,11,29,3,14,2,2,28,2,3,10,3,6,1
5,15,1,24,1,2,1,1,62,1,3,1,3,3,0
5,24,1,29,1,3,2,2,38,2,1,1,1,5,1
4,18,7,9,1,3,3,1,82,1,1,5,1,4,0
6,17,2,29,4,4,5,2,38,1,1,5,4,1,0
4,2,6,29,4,4,3,2,28,2,1,6,1,2,0
6,3,7,29,2,6,5,2,33,2,2,14,4,1,0
6,30,12,29,4,6,6,2,38,1,4,12,4,0,0
4,2,3,34,3,9,5,1,48,1,1,39,3,2,0
7,27,10,9,1,1,6,1,33,2,1,35,3,6,1
7,23,46,24,3,9,4,2,28,2,1,63,4,2,0
5,12,16,29,3,6,2,1,33,2,1,20,1,0,0
7,26,3,29,4,3,1,1,38,1,1,3,2,5,1
6,19,1,46,2,4,1,1,57,1,1,4,1,3,0
6,6,3,29,2,9,5,1,57,1,2,6,3,4,0
7,22,2,29,2,9,5,1,38,2,1,10,4,1,0
5,30,1,29,2,10,2,1,52,1,1,7,1,4,0
4,13,3,29,3,3,2,1,43,1,2,13,3,6,1
5,6,2,29,3,7,4,1,33,2,1,3,2,1,0
6,7,10,29,4,3,1,1,38,1,1,13,1,5,1
5,12,7,29,4,9,5,1,28,2,3,6,3,0,0
6,4,6,29,4,5,4,2,33,2,2,13,5,2,0
6,11,9,32,4,9,5,1,43,1,4,11,4,2,0
8,13,16,29,3,13,4,2,18,2,3,51,4,2,0
6,15,1,29,1,3,2,1,43,2,1,2,1,6,1
5,24,2,29,1,4,2,2,38,2,3,1,3,5,1
5,11,53,9,1,2,6,1,62,1,1,55,4,6,1
7,17,11,29,3,14,5,1,48,1,2,9,2,3,0
5,7,3,29,2,6,6,2,38,2,1,4,1,2,0
5,21,10,29,2,11,2,1,57,1,2,26,5,2,0
5,27,4,29,1,1,5,1,38,2,2,6,2,1,0
6,28,19,29,4,4,3,2,43,1,5,23,5,5,1
7,21,1,9,1,8,1,1,28,2,1,3,1,0,0
7,1,3,29,3,14,1,1,57,1,2,12,3,1,0
4,29,84,29,4,12,4,2,28,2,4,88,5,1,0
6,24,3,29,4,2,3,1,28,2,1,4,1,1,0
5,13,10,9,1,2,6,1,62,1,1,24,3,1,0
7,10,2,29,1,6,4,1,38,2,2,7,2,3,0
6,17,2,29,1,6,2,1,28,2,3,2,3,1,0
5,17,4,29,2,3,1,2,57,1,1,3,1,5,1
4,21,9,29,3,9,4,2,28,2,1,12,3,0,0
4,6,13,29,3,14,3,1,55,1,3,11,3,6,1
5,11,1,29,3,14,1,1,57,1,2,1,2,6,1
6,1,1,9,1,3,2,2,38,2,1,19,4,6,1
4,7,4,34,3,13,2,1,28,2,3,4,3,0,0
7,26,6,29,1,12,1,2,33,2,2,15,5,5,1
4,25,18,29,4,2,6,2,33,2,4,20,5,4,0
6,25,9,29,2,2,4,1,43,2,1,7,4,2,0
4,9,2,29,2,2,5,1,62,1,1,3,5,2,0
7,7,9,29,2,13,3,1,57,1,2,9,2,0,0
4,25,1,9,1,3,1,1,43,2,1,3,1,4,0
7,17,14,29,4,2,6,2,38,1,1,19,5,3,0
4,10,6,29,3,6,2,1,33,2,1,31,1,3,0
4,2,1,29,4,3,1,1,38,1,1,2,1,2,0
8,3,10,29,1,3,4,1,62,1,1,23,4,6,1
7,29,6,29,1,3,2,1,43,2,1,10,3,1,0
4,8,4,29,2,2,3,1,57,1,2,3,2,1,0
8,5,5,29,2,2,4,1,43,2,1,23,5,1,0
7,22,1,9,1,3,2,1,43,2,1,4,1,1,0
5,10,13,29,1,1,5,1,38,2,2,35,4,5,1
5,18,14,29,4,2,5,2,38,1,1,16,1,6,1
7,2,1,29,2,10,2,1,52,1,1,2,1,2,0
4,4,3,29,3,9,5,1,23,2,1,3,1,4,0
5,7,13,29,4,9,5,1,43,1,2,11,2,2,0
5,6,3,29,3,13,2,1,28,2,3,3,3,1,0
5,25,4,29,2,6,3,1,38,2,2,46,5,6,1
6,23,3,29,1,3,2,2,38,2,1,4,1,0,0
6,2,15,9,1,2,4,1,38,2,1,19,3,0,0
7,26,10,29,4,2,1,1,48,1,2,23,5,5,1
4,30,1,46,3,2,4,2,28,2,2,4,5,2,0
7,11,17,29,1,1,5,1,28,2,1,46,4,4,0
6,9,6,29,1,3,3,1,62,1,1,7,3,0,0
4,2,2,29,1,12,1,2,33,2,2,4,2,2,0
4,17,4,29,1,3,3,1,43,2,1,9,4,3,0
5,7,7,29,1,2,4,1,60,1,2,13,2,2,0
5,1,6,29,3,2,4,2,28,2,2,30,4,3,0
7,26,9,29,1,3,3,1,82,1,1,15,5,5,1
8,12,3,29,2,12,6,1,52,1,1,2,1,1,0
8,11,14,29,3,14,6,1,57,1,3,12,3,0,0
4,8,7,29,2,10,2,1,52,1,1,8,2,1,0
4,1,4,38,2,2,4,1,38,2,1,9,1,1,0
7,5,3,29,4,7,2,1,43,1,5,1,5,5,1
7,4,7,29,3,4,2,1,48,1,1,9,1,4,0
4,4,2,29,2,2,6,1,48,2,2,4,2,4,0
7,25,2,29,1,3,3,1,62,1,1,3,1,4,0
5,17,2,29,3,9,5,1,23,2,1,4,2,5,1
7,30,37,29,2,2,4,1,67,1,1,44,2,2,0
6,12,5,29,4,3,1,1,38,1,1,7,1,3,0
4,16,10,29,2,1,3,1,48,2,1,7,2,2,0
8,9,38,9,3,6,4,2,52,1,2,81,4,5,1
6,29,16,29,4,14,5,1,33,2,3,17,4,6,1
7,7,2,46,1,3,3,1,62,1,1,3,1,0,0
8,9,6,29,2,11,2,1,57,1,2,5,2,5,1
5,29,23,9,1,3,4,1,38,2,1,31,3,3,0
7,25,44,29,4,3,1,1,38,1,1,33,5,4,0
4,19,27,29,3,2,4,2,28,2,2,30,4,5,1
4,3,35,29,2,12,5,2,62,1,1,35,2,3,0
5,8,4,34,2,2,4,1,38,2,1,23,3,3,0
5,7,8,9,3,12,5,1,33,2,2,10,4,2,0
4,1,8,29,1,3,3,1,62,1,1,11,5,1,0
7,16,1,29,1,2,4,1,38,2,1,11,3,2,0
6,5,3,29,2,2,4,1,38,2,1,6,2,3,0
4,1,17,29,1,3,4,1,38,2,1,15,1,1,0
4,18,5,29,2,4,3,2,52,1,1,12,1,4,0
5,9,5,29,2,2,4,1,67,1,1,9,2,4,0
6,27,25,29,4,2,6,1,28,2,1,29,4,4,0
4,24,2,16,2,2,4,1,67,1,1,4,2,3,0
4,16,2,29,2,12,6,1,52,1,1,3,2,2,0
7,22,11,29,1,3,3,1,62,1,1,21,3,1,0
7,23,15,29,3,9,6,1,48,1,1,14,3,2,0
4,7,4,29,2,4,3,2,52,1,1,5,1,0,0
7,14,4,29,1,3,1,1,43,2,1,12,4,0,0
4,9,8,29,1,3,3,1,55,1,2,15,3,2,0
6,20,4,29,4,7,6,1,33,2,1,3,1,4,0
6,28,35,29,3,11,2,1,48,1,1,49,3,5,1
5,8,1,29,2,2,4,1,43,2,1,2,2,3,0
6,27,3,29,2,10,2,1,52,1,1,13,3,4,0
6,28,3,29,2,6,5,1,38,2,2,4,5,5,1
7,23,2,29,4,3,1,1,38,1,1,15,5,2,0
5,26,1,29,1,3,1,1,43,2,1,8,2,0,0
6,6,13,29,3,9,5,1,23,2,1,18,1,4,0
8,11,2,29,4,14,1,1,43,1,3,8,5,0,0
4,17,6,29,1,1,6,1,33,2,1,18,4,3,0
5,29,2,29,1,3,2,1,43,2,1,8,1,3,0
